"Pimienta Verde HAND NO. 1  680 g.","Pimienta Verde ","Green Pepper In Brine","Green Pepper In Brine, ","HAND NO. 1","","680","TAILANDIA","","USO INSTITUCIONAL","","","NO","Frasco","15,5X8X8","1106","12","16","","12","PIMIENTA VERDE (Salmuera) THAI 12x680Gr","Pimienta Verde, Agua, Sal Yodada, Vinagre","Pimienta Verde En Salmuera","Para Sopas, Ensaladas, Y Carnes A La Plancha","","Caja","12","","15","19x25x40","","885088541832","04-41832","TAILANDIA","NUANG SOON","TAILANDIA","SI","","12","THAI","simple","Default","19827,58","Enabled","Catalog, Search","cada 35g contiene:; proteinas 0,9g; calorias 30; grasas 0,5g; carbohidratos 5g; sodio 920mg","/productos/condimentos/pimienta-verde-en-salmuera.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 13,272; peso bruto (Kg): 15; dimensiones del empaque (cm) (AxAxP): 19x25x40","100","1","1" 
"Plato De Melamina 10""","Plato De Melamina 10""","Melamine Plate 10""","Melamine Plate 10""","","","1","CHINA","8""","NO APLICA","","","NO","Bolsa","2,7X25X25","238","","16","","160","PLATO MELANINA 10""","","Plato Plano De Melamina De 25Cm De Diametro","Plato","","Caja","160","","","","","","06-686","CHINA","","CHINA","SI","","13","UTENCILIOS","simple","Default","7758,62","Enabled","Catalog, Search","","/productos/utensilios/plato-melamina-10.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Plato De Melamina 8""","Plato De Melamina 8""","Melamine Plate 8""","Melamine Plate 8""","","","1","CHINA","10""","NO APLICA","","","NO","Bolsa","2,7X21,5X21,5","","","16","","160","PLATO MELANINA 8"" ","","Plato Plano De Melamina De 20Cm De Diametro","Plato Ensalada","","Caja","160","","","","","","05-685","CHINA","","CHINA","SI","","13","UTENCILIOS","simple","Default","6034,48","Enabled","Catalog, Search","","/productos/utensilios/plato-melamina-8.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Ponzu MARUKAN 1.89 lt.","Ponzu Marukan","Citrus Vinegar","Citrus Vinegar","MARUKAN","1890","","USA","","USO INSTITUCIONAL","","","NO","Frasco","25,5X12X12","2026","24","16","","6","PONZU MARUCAN JFC 6x1.89lt","Agua,  Zumo De Pomelo, Vinagre, Acido Citrico, Sal, Escencia De Sudachi, Agua,  Goma Arabe,  Propilengicol, Aceite De Cartamo, Sal, Acido Lactico,  Tocoferoles, Aceite De Pomelo, Curcuma","Salsa A Base De Vinagre, Jugo Citrico, Alga, O Mirin","Aderezos Para Ensaladas, Condimentar Mariscos Y Carnes","","Caja","6","","13,5","29x27x40","","70641066505","16-6650","USA","MARUKAN VINEGAR USA INC","USA","SI","","14","JFC","simple","Default","51724,13","Enabled","Catalog, Search","cada 15ml contiene:; proteinas 0g; calorias 5; grasas 0g; carbohidratos 0,4g; sodio 15mg","/productos/vinagres_y_aceites/vinagre-ponzu-marukan-1.89lt.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 12,156; peso bruto (Kg): 13,5; dimensiones del empaque (cm) (AxAxP): 29x27x40","100","1","1" 
"Recipiente Plastico BIOKIPS 1.1 lt","Recipiente Plastico X 1,1 Lt","Plastic Container 1,1 Lt","Plastic Container 1,1 Lt","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","8,5X15,2X15,2","186","","16","","24","RECIPIENTE BIOKIPS 1,1 LT CUADRADO","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","5,2","54x33x33","","8801775715258","71525","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-1.1lt-71525.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 4,464; peso bruto (Kg): 5,2; dimensiones del empaque (cm) (AxAxP): 54x33x33","100","1","1" 
"Recipiente Plastico BIOKIPS 1.1 lt.","Recipiente Plastico X 1,1 Lt","Plastic Container 1,1 Lt","Plastic Container 1,1 Lt","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","5,5X21,5X15,4","275","","16","","24","RECIPIENTE BIOKIPS 1.1 LT SEPARADOR RECT (71511)","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","8","36x44,5x33","","8801775715111","71511","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-1.1lt-71511.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 6,6; peso bruto (Kg): 8; dimensiones del empaque (cm) (AxAxP): 36x44,5x33","100","1","1" 
"Recipiente Plastico BIOKIPS 1.1 lt.","Recipiente Plastico X 1,1 Lt","Plastic Container 1,1 Lt.","Plastic Container 1,1 Lt.","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","5,5X21,5X15","196","","16","","24","RECIPIENTE BIOKIPS 1,1 LT RECTANGULAR","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","6,3","36x26x33","","8801775715043","71504","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-1.1lt-71504.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 4,704; peso bruto (Kg): 6,3; dimensiones del empaque (cm) (AxAxP): 36x26x33","100","1","1" 
"Recipiente Plastico BIOKIPS 1.1 lt.","Recipiente Plastico X 1,1 Lt","Plastic Container 1,1 Lt.","Plastic Container 1,1 Lt","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","","","","16","","24","RECIPIENTE BIOKIPS 1.1 LT TOFU CUADRADO (71714)","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","","","","8801775717146","71714","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-tofu-1.1lt-71714.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Recipiente Plastico BIOKIPS 11.5 lt.","Recipiente Plastico X 11,5 Lt","Plastic Container 11,5 Lt.","Plastic Container 11,5 Lt","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","18X33X22","902","","16","","12","RECIPIENTE BIOKIPS 11,5 LT MANIJA RECTANG","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","12","","11,5","","","8801775716002","71600","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-11.5lt-71600.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 10,824; peso bruto (Kg): 11,5; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Recipiente Plastico BIOKIPS 450 ml.","Recipiente Plastico X  450 Ml","Plastic Container 450 Ml","Plastic Container 450 Ml","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","5,5X15,5X10,7","154","","16","","24","RECIPIENTE BIOKIPS 450 ML SEPARADOR RECT (71510)","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","5,3","36x33x25","","8801775715104","71510","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-450ml-71510.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 3,696; peso bruto (Kg): 5,3; dimensiones del empaque (cm) (AxAxP): 36x33x25","100","1","1" 
"Recipiente Plastico BIOKIPS 450 ml.","Recipiente Plastico X 450 Ml","Plastic Container 450 Ml","Plastic Container 450 Ml","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","5,5X15,5X10,7","114","","16","","24","RECIPIENTE BIOKIPS 450 ML RECTANGULAR 71502)","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","4,5","36x33x25","","8801775715029","71502","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-450ml-71502.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 2,736; peso bruto (Kg): 4,5; dimensiones del empaque (cm) (AxAxP): 36x33x25","100","1","1" 
"Recipiente Plastico BIOKIPS 5.2 lt.","Recipiente Plastico X 5,2 Lt","Plastic Container 5,2 Lt.","Plastic Container 5,2 Lt","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","10,2X31X22","576","","16","","12","RECIPIENTE BIOKIPS 5,2 LT PLATO RECTANGULAR (71515)","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","12","","8,8","33x63x46","","8801775715159","71515","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-5.2lt-71515.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 6,912; peso bruto (Kg): 8,8; dimensiones del empaque (cm) (AxAxP): 33x63x46","100","1","1" 
"Recipiente Plastico BIOKIPS 670 ml.","Recipiente Plastico X 670 Ml","Plastic Container 670 Ml.","Plastic Container 670 Ml","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","5,6X18X12,5","152","","16","","24","RECIPIENTE BIOKIPS 670 ML RECTANGULAR (71543)","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","5,6","36x38x28","","8801775715432","71543","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-670ml-71543.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 3,648; peso bruto (Kg): 5,6; dimensiones del empaque (cm) (AxAxP): 36x38x28","100","1","1" 
"Recipiente Plastico BIOKIPS 700 ml.","Recipiente Plastico X 700 Ml","Plastic Container 700 Ml.","Plastic Container 700 Ml","KLOKEN","","1","KOREA","","NO APLICA","","","NO","Bolsa","5,7X15X15","158","","16","","24","RECIPIENTE BIOKIPS 700 ML CUADRADO (71522)","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","5,5","36x32x32","","8801775715227","71522","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-700ml-71522.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 3,792; peso bruto (Kg): 5,5; dimensiones del empaque (cm) (AxAxP): 36x32x32","100","1","1" 
"Recipiente Plastico BIOKIPS 900 ml.","Recipiente Plastico X 900 Ml","Plastic Container 900 Ml.","Plastic Container 900 Ml","BIOKIPS","","1","KOREA","","NO APLICA","","","NO","Bolsa","7X18,3X12,6","164","","16","","24","RECIPIENTE BIOKIPS 900 ML RECTANGULAR","","Contenedor Hermetico De Plastico Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","6","45x38x27","","8801775715036","71503","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-biokips-900ml-71503.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 3,936; peso bruto (Kg): 6; dimensiones del empaque (cm) (AxAxP): 45x38x27","100","1","1" 
"Recipiente Plastico KLOKEN 1.550 ml.","Recipiente Plastico X 1,550 Ml","Plastic Container 1,55 Lt.","Plastic Container 1,55 Lt","KLOKEN","","1","KOREA","","NO APLICA","","","NO","Bolsa","12,3X17X17","308","","16","","24","RECIPIENTE KLOKEN 1550 ML CUADRADO (72533)","","Contenedor Hermetico De Plastico Transárente Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","9","38x69x36","","8801775725332","72533","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","19396,55","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-kloken-1550ml-72533.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 7,392; peso bruto (Kg): 9; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Recipiente Plastico KLOKEN 3250 ml.","Recipiente Plastico 3250 Ml","Plastic Cotainer 3,25 Lt","Plastic Cotainer 3,25 Lt","KLOKEN","","1","KOREA","","NO APLICA","","","NO","Bolsa","","","","16","","","","","Contenedor Hermetico De Plastico Transárente Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","","","","","","8801775725028","72502","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Recipiente Plastico KLOKEN 520 ml.","Recipiente Plastico X 520 Ml","Plastic Container 520 Ml.","Plastic Container 520 Ml","KLOKEN","","1","KOREA","","NO APLICA","","","NO","Bolsa","6,1X15X15","176","","16","","24","RECIPIENTE KLOKEN 520 ML CUADRADO (72522)","","Contenedor Hermetico De Plastico Transárente Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","6","37x33x33","","8801775725226","72522","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 4,224; peso bruto (Kg): 6; dimensiones del empaque (cm) (AxAxP): 37x33x33","100","1","1" 
"Recipiente Plastico KLOKEN 990 ml.","Recipiente Plastico X 990 Ml","Plastic Container 990 Ml.","Plastic Container 990 Ml","KLOKEN","","1","KOREA","","NO APLICA","","","NO","Bolsa","6,5X22X15,7","276","","16","","24","RECIPIENTE KLOKEN 990 ML RECTANGULAR (72501)","","Contenedor Hermetico De Plastico Transárente Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","8","43x46x33","","8801775725011","72501","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-kloken-990ml-72501.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 6,624; peso bruto (Kg): 8; dimensiones del empaque (cm) (AxAxP): 43x46x33","100","1","1" 
"Recipiente Plastico KLOKEN 990 ml.","Recipiente Plastico 990 Ml","Plastic Container 990 Ml.","Plastic Container 990 Ml","KLOKEN","","1","KOREA","","NO APLICA","","","NO","Bolsa","6,5X22X15,7","402","","16","","24","RECIPIENTE KLOKEN 990 ML SEPARADOR RECTA (72510)","","Contenedor Hermetico De Plastico Transárente Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","12","42x46x35","","8801775725103","72510","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-kloken-3250ml-72510.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 9,648; peso bruto (Kg): 12; dimensiones del empaque (cm) (AxAxP): 42x46x35","100","1","1" 
"Recipiente Plastico KLOKEN760 ml.","Recipiente Plastico X 760 Ml","Plastic Container 760 Ml.","Plastic Container 760 Ml","KLOKEN","","1","KOREA","","NO APLICA","","","NO","Bolsa","6,5X16,5X16,5","216","","16","","24","RECIPIENTE KLOKEN 760 ML CUADRADO (72523)","","Contenedor Hermetico De Plastico Transárente Para Guardar Y Conservar Alimentos","Guardar Comida Hermeticamente","","Caja","24","","8","42x35x35","","8801775725233","72523","KOREA","KOMAX INDUSTRIAL CO., LTD","KOREA","SI","","13","UTENCILIOS","simple","Default","","Enabled","Catalog, Search","","/productos/utensilios/recipiente-plastico-kloken-760ml-72523.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 5,184; peso bruto (Kg): 8; dimensiones del empaque (cm) (AxAxP): 42x35x35","100","1","1" 
"Sake Dry OZEKI 180 ml.","Sake Dry X 180","Dry Sake","Dry Sake, Sake Seco","OZEKI","180","","USA","750ml","2004L-0001912","41982","","NO","Frasco ","16,5x5,5x5,5","352","","16","928","24","OZEKI SAKE DRY JFC 24x180ml","","Vino De Arroz Con Contenido Alcoholico De 14,5% En Botella, Idealmente Para Consumir Frio","Alternativo Para Acompañar Platos Japoneses Y Asiaticos, Base Para Cocteles","","Caja","24","","10","18x37,5x26","","086724001806","11-01806","USA","OZEKI SAKE INC.","USA","SI","","10","LICORES","simple","Default","13000","Enabled","Catalog, Search","","/productos/bebidas/ozeki-sake-dry-180ml.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 8,448; peso bruto (Kg): 10; dimensiones del empaque (cm) (AxAxP): 18x37,5x26","100","1","1" 
"Sake Dry OZEKI 750 ml.","Sake Dry X 750","Dry Sake","Dry Sake, Sake Seco","OZEKI","750","","USA","180ml","2004L-0001912","41982","","NO","Frasco ","30,7x7,5x7,5","1160","","16","3944","12","OZEKI SAKE DRY JFC 12x750ml (11-75043)","","Vino De Arroz Con Contenido Alcoholico De 14,5% En Botella, Idealmente Para Consumir Frio","Alternativo Para Acompañar Platos Japoneses Y Asiaticos, Base Para Cocteles","","Caja","12","","14,7","31x34x25,7","","086724075043","11-75043","USA","OZEKI SAKE INC.","USA","SI","","10","LICORES","simple","Default","30000","Enabled","Catalog, Search","","/productos/bebidas/ozeki-sake-dry-750ml.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 13,92; peso bruto (Kg): 14,7; dimensiones del empaque (cm) (AxAxP): 31x34x25,7","100","1","1" 
"Sake Regular OZEKI 19 lt. En Cubo","Sake Regular En Cubo","Regular Sake Cube","Regular Sake Cube","OZEKI","19000","","USA","750ml","2004L-0001913","41990","","NO","Bidon","29,5X30,5X31","20250","","16","110256","1","OZEKI SAKE REGULAR CUBE JFC x 19lt","","Vino De Arroz Con Contenido Alcoholico De 16% En Una Bolsa De Plastico Semi-Rigida, Para Restaurantes","Alternativo Para Acompañar Platos Japoneses Y Asiaticos, Base Para Cocteles","","Caja","1","","","","","10086724000196","11-08838","USA","OZEKI SAKE INC.","USA","SI","","10","LICORES","simple","Default","","Enabled","Catalog, Search","","/productos/bebidas/ozeki sake regular-19lt.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): ; peso bruto (Kg): ; dimensiones del empaque (cm) (AxAxP): ","100","1","1" 
"Sake Ginjo Premier 720 ml","Sake Premium","Premium Sake","Premium Sake, Ginjo Sake","OZEKI","720","","USA","","2004L-0001913","41990","","NO","Caja","24,5X9,4X9,4","1242","","16","4354","6","OZEKI SAKE GINJO PREMIER JFC 6X 720 ml","","Vino De Arroz Premium Con Contenido Alcoholico De 16% En Botella, Idealmente Para Consumir Frio","Alternativo Para Acompañar Platos Japoneses Y Asiaticos, Base Para Cocteles","","Caja","6","","7,73","26x29,5x20,5","","086724072059","11-72059","USA","OZEKI SAKE INC.","USA","SI","","10","LICORES","simple","Default","","Enabled","Catalog, Search","","/productos/bebidas/ozeki sake ginjo-premier.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 7,452; peso bruto (Kg): 7,73; dimensiones del empaque (cm) (AxAxP): 26x29,5x20,5","100","1","1" 
"Sake Regular OZEKI 750 ml.","Sake Regular X 750","Regular Sake","Regular Sake","OZEKI","750","","USA","19lt","2004L-0001913","41990","","NO","Frasco ","30,7x7,5x7,5","1180","","16","4354","12","OZEKI SAKE REGULAR JFC 12x750ml (11-75005)","","Vino De Arroz Con Contenido Alcoholico De 16% En Botella, Para Consumir Caliente O Frio","Alternativo Para Acompañar Platos Japoneses Y Asiaticos, Base Para Cocteles","","Caja","12","","14,7","31x34x25,7","","086724075005","11-75005","USA","OZEKI SAKE INC.","USA","SI","","10","LICORES","simple","Default","29000","Enabled","Catalog, Search","","/productos/bebidas/ozeki-sake-regular-750ml.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: ; sub-empaque interno: N.A; peso neto (Kg): 14,16; peso bruto (Kg): 14,7; dimensiones del empaque (cm) (AxAxP): 31x34x25,7","100","1","1" 
"Salsa De Pescado SQUID 300 ml.","Sala De Pescado","Fish Sauce","Fish Sauce, Nam Pla, Nuoc Cham, Patis","SQUID BRAND","300","","TAILANDIA","700ml","RSiA04i14103","41561","","NO","Frasco","19x5,7x5,7","600","24","16","","12","SALSA DE PESCADO SQUID B. THA  12x300 ml","Anchoas, Agua, Sal, Azucar","Condimento Tailandes Hecho Con Extracto De Anchoa Y Sal","Stir Fry, Salsas, Sopas Y Platos Tai Y Sudeste Asiatico","","Caja","12","","7,46","20x28x22","","8850620888234","04-88823","TAILANDIA","THAI FISHSAUCE FACTORY","TAILANDIA","","SI","6","THAI","simple","Default","5603,44","Enabled","Catalog, Search","cada 15 ml contiene:; proteinas 2g; calorias 9; grasas :0g; carbohidratos 0,9g; azucar 0,9g; fibra dietetica 0g; sodio 1670 mg; colesterol 0mg ","/productos/salsas/salsa-de-pescado-squid-300ml.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 7,2; peso bruto (Kg): 7,46; dimensiones del empaque (cm) (AxAxP): 20x28x22","100","1","1" 
"Salsa De Pescado SQUID 700 ml.","Sala De Pescado","Fish Sauce","Fish Sauce, Nam Pla, Nuoc Cham, Patis","SQUID BRAND","700","","TAILANDIA","300ml","RSiA04i14103","41561","","NO","Frasco Pet","26,5X6,5X6,5","900","12","16","","12","SALSA DE PESCADO SQUID BRAND THAI 12x700","Anchoas, Agua, Sal, Azucar","Condimento Tailandes Hecho Con Extracto De Anchoa Y Sal","Stir Fry, Salsas, Sopas Y Platos Tai Y Sudeste Asiatico","","Caja","12","","19,91","27,3x29x22","","8850620888074","15-70037","TAILANDIA","THAI FISHSAUCE FACTORY","TAILANDIA","SI","","6","THAI","simple","Default","11637,93","Enabled","Catalog, Search","cada 15 ml contiene:; proteinas 2g; calorias 9; grasas :0g; carbohidratos 0,9g; azucar 0,9g; fibra dietetica 0g; sodio 1670 mg; colesterol 0mg ","/productos/salsas/salsa-de-pescado-squid-700ml.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 10,8; peso bruto (Kg): 19,91; dimensiones del empaque (cm) (AxAxP): 27,3x29x22","100","1","1" 
"Salsa Soya Dulce DRAGONFLY 562 ml.","Sala Soya Dulce","Sweet Soy Sauce","Sweet Soy Sauce, Kecap Manis","DRAGONFLY","562","","TAILANDIA","","USO INSTITUCIONAL","","","NO","Frasco","26,4x7x7","1262","24","16","","12","SALSA SOYA DULCE DRAGON FLY THAI 12x562g","Almidon De Arroz, Frijoles De Soya, Azucar, Agua, Benzoato De Sodio","Salsa De Soya Gruesa Y Dulce","Stir Fry De Carnes, Arroces, Verduras Platos De Indonesia Y Malasia","","Caja","12","","15,8","29x25,5x32,5","","","16-002","TAILANDIA","KWONG HUNG SENG","TAILANDIA","SI","","6","THAI","simple","Default","9482,75","Enabled","Catalog, Search","cada 20g contiene:; proteinas 0g; calorias 60; grasas :0g; carbohidratos 1g; azucar 13g; sodio 65mg; colesterol 0mg ","/productos/salsas/salsa-de-soya-dulce-dragon-fly.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 15,144; peso bruto (Kg): 15,8; dimensiones del empaque (cm) (AxAxP): 29x25,5x32,5","100","1","1" 
"Salsa Agridulce LEE KUM KEE 240 g.","Salsa Agridulce","Swet & Sour Sauce","Swet & Sour Sauce","LEE KUM KEE","","240","CHINA","4.31kg","RSiA17M42596","42583","","NO","Frasco","19.5x5x5","448","24","16","","12","SALSA AGRIDULCE LKK 12x240g","Agua,Glucosa De Maiz,Jugo De Piña Cosentrado,Pasta De Tomate,Almidon De Maiz Modificado,Acido Acetico,Sal,Colorante,Paprika,Goma Dexantano","Salsa Lista Con Sabor Agrio Y Dulce En Base A Tomate, Jugo De Piña, Y Glucosa","Excelente Para Cocinar, Freir O Como Salsa Para Dip","","Caja","12","","5,56","20x22x17","","078895720051","01-72005","CHINA","LEE KUM KEE","CHINA","","SI","6","LKK","simple","Default","8620,68","Enabled","Catalog, Search","cada 100g contiene:; proteinas 0,48g; calorias 121; grasas 2,38g; carbohidratos 23,99g; azucar 20,83g; fibra 0,80g; sodio 353 mg; colesterol 0mg; calcio 18mg; vitamina B3 0,20mg; hierro 0,85mg ","/productos/salsas/salsa-agridulce-lkk-240g-.jpg","empaque de venta al mayoreo: tipo de empaque: Caja; unidades: 12; sub-empaque interno: N.A; peso neto (Kg): 5,376; peso bruto (Kg): 5,56; dimensiones del empaque (cm) (AxAxP): 20x22x17","100","1","1" 
